,rest_type,url
261,Lebanese,https://img.freepik.com/free-photo/vegan-burrito-with-sauce-salad_140725-10669.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
262,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-shawarma-sliced-pita-sandwich-inside-plate-dark-surface_140725-154893.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
263,Lebanese,https://img.freepik.com/free-photo/plate-green-vegetables-with-tomato-cucumber-radish-herbs_140725-8645.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
264,Lebanese,https://img.freepik.com/free-photo/closeup-bowls-cooked-pasta-with-salads-delicious-cocktails-fried-vegetables-table_181624-25840.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
265,Lebanese,https://img.freepik.com/free-photo/top-view-lula-kebab-with-red-onion-herbs-lavash-wooden-board_141793-3053.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
266,Lebanese,https://img.freepik.com/free-photo/flat-lay-delicious-jewish-food_23-2148814491.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
267,Lebanese,https://img.freepik.com/free-photo/meatballs-sweet-sour-tomato-sauce-basil-wooden-bowl_2829-7649.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
268,Lebanese,https://img.freepik.com/free-photo/roasted-meat-vegetables-with-herbs-white-plate-with-bread-vegetables-glass-wine_114579-83.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
269,Lebanese,https://img.freepik.com/free-photo/noodles-with-fish-wooden-board-cream-vegetables-arugula-tomato-buns-top-view_141793-3777.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
270,Lebanese,https://img.freepik.com/free-photo/azerbaijani-lyulya-kebab-with-potatoes-vegetables_140725-908.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
271,Lebanese,https://img.freepik.com/free-photo/top-view-green-leaf-dolma-with-seasonings-dark-surface_140725-75403.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
272,Lebanese,https://img.freepik.com/free-photo/mexican-food_23-2148024812.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
273,Lebanese,https://img.freepik.com/free-photo/fried-meat-with-fresh-salad-bread_140725-3058.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
274,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-food-assortment_23-2148708214.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
275,Lebanese,https://img.freepik.com/premium-photo/turkish-lahem-majun-served-dish-isolated-wooden-table-background-side-view-appetizer_689047-1616.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
276,Lebanese,https://img.freepik.com/premium-photo/traditional-turkish-baked-dish-pide-turkish-pizza-pide-middle-eastern-appetizers-turkish-cuisine_550617-44123.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
277,Lebanese,https://img.freepik.com/free-photo/traditional-turkish-meat-pide-table_140725-406.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
278,Lebanese,https://img.freepik.com/free-photo/bbq-with-toppings-sausages-dish-open-air_1268-16584.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
279,Lebanese,https://img.freepik.com/free-photo/baked-vegetables-wooden-table_140725-9408.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
280,Lebanese,https://img.freepik.com/free-photo/kebab-set-with-fried-vegetables-dovga_140725-6233.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
281,Lebanese,https://img.freepik.com/free-photo/chicken-shish-kebab-with-vegetables-ketchup-mayonnaise-top-view_114579-10183.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
282,Lebanese,https://img.freepik.com/free-photo/grilled-chicken-fillet-lavash-with-grilled-green-pepper-tomatoes-red-sauce_114579-2968.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
283,Lebanese,https://img.freepik.com/free-photo/mashed-potato-cheese-balls-roasted-served-with-green-salad-inside-square-granite-plate_114579-1841.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
284,Lebanese,https://img.freepik.com/free-photo/vegan-burgers-with-sweet-potato-chickpeas_661915-268.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
285,Lebanese,https://img.freepik.com/free-photo/top-view-sliced-delicious-shaurma-salad-sandwich-with-fresh-vegetables-grey-surface-meal-pita-salad-sandwich-burger_140725-102052.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
286,Lebanese,https://img.freepik.com/free-photo/meat-pide-table_140725-6716.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
287,Lebanese,https://img.freepik.com/premium-photo/chicken-seekh-kabab-shikh-kebab-tikka-served-dish-isolated-wooden-table-top-view-indian-spices-food_689047-4642.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
288,Lebanese,https://img.freepik.com/free-photo/local-food-eggplant-bell-pepper-tomato-dolma-stuffed-with-meat_114579-1879.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
289,Lebanese,https://img.freepik.com/premium-photo/fried-kebab-traditional-arab-cuisine-quibe_538646-5268.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
290,Lebanese,https://img.freepik.com/premium-photo/mushrooms-cream-sauce-top-view-free-copy-space_187166-26607.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
291,Lebanese,https://img.freepik.com/free-photo/side-view-pide-bread-with-ground-meat-tomato-hor-green-pepper-cheese-slice-lemon-board_141793-5053.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
292,Lebanese,https://img.freepik.com/free-photo/toasts-with-butter-red-cherry-tomatoes-placed-marble-surface_2831-8693.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
293,Lebanese,https://img.freepik.com/free-photo/front-view-delicious-leaf-dolma-with-lemon-slices-dark-space_140725-95156.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
294,Lebanese,https://img.freepik.com/free-photo/salad-bar_74190-3808.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
295,Lebanese,https://img.freepik.com/free-photo/meatballs-sweet-sour-tomato-sauce-basil-wooden-bowl_2829-7651.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
296,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-qutabs-rolled-green-filled-dough-slices-with-greens-dark-grey-space_140725-75814.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
297,Lebanese,https://img.freepik.com/free-photo/front-view-delicious-meal-sandwich-made-meat-grilled-spit-sliced-white-space_140725-79284.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
298,Lebanese,https://img.freepik.com/premium-vector/georgian-food-elements-isolated-set-bundle-traditional-dishes-georgia-khachapuri-bread-khinkali-flat-cakes-barbecue-desserts-wine-other-vector-illustration-flat-cartoon-design_198565-1131.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
299,Lebanese,https://img.freepik.com/premium-photo/indian-naan-bread-with-garlic-butter-wooden-table_109656-63.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
300,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-meat-cutlets-with-fresh-salad_140725-57439.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
301,Lebanese,https://img.freepik.com/premium-photo/portuguese-food-casserole-with-cod-potatoes-onion-egg-red-pepper-olives-coriander_302440-885.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
302,Lebanese,https://img.freepik.com/free-vector/empanada-recipe_23-2148562062.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
303,Lebanese,https://img.freepik.com/free-photo/bottom-view-meat-stuffed-blini-cutlets-round-plate-fork-cherry-tomatoes-table_140725-162183.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
304,Lebanese,https://img.freepik.com/free-photo/turkish-pide-with-meat-sausage-cheese_140725-6869.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
305,Lebanese,https://img.freepik.com/free-photo/mixed-fried-meat-with-eggplant-rolls_140725-4404.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
306,Lebanese,https://img.freepik.com/free-photo/delicious-food-croquettes-plate_23-2149202627.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
307,Lebanese,https://img.freepik.com/premium-photo/eggplant-caviar-with-lavash-black-bowl_711700-6087.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
308,Lebanese,https://img.freepik.com/premium-photo/plate-food-with-plate-meat-vegetables-it_265515-210.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
309,Lebanese,https://img.freepik.com/free-photo/healthy-food-composition-vegetables-dishes-pita-roll_1268-17294.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
310,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-sliced-shaurma-salad-sandwich-with-greens-dark-desk-burger-meal-sandwich-bread-snack_140725-96735.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
311,Lebanese,https://img.freepik.com/premium-photo/plate-food-with-bowl-food-it_265515-176.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
312,Lebanese,https://img.freepik.com/free-photo/nugget-heaven-with-chicken-thighs-chicken-meatball-onion-rings-marinated-chicken-wings_140725-200.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
313,Lebanese,https://img.freepik.com/free-photo/traditional-dish-sadj-with-meat-potato-tomato-pepper-onion-lavash-top-view_141793-4223.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
314,Lebanese,https://img.freepik.com/free-photo/turkish-bagel-pot-with-salad-pickles-bowls-top-view-wooden-surface_176474-6433.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
315,Lebanese,https://img.freepik.com/free-photo/turkish-stuffed-meatballs-ichli-kofte-served-with-lemon-tomato-parsley_141793-2188.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
316,Lebanese,https://img.freepik.com/free-photo/iskender-kebab-tomato-sauce-with-yogurt-marinated-food_114579-2119.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
317,Lebanese,https://img.freepik.com/free-photo/tortilla-wrap-with-falafel-vegetables-isolated-white-background_123827-20418.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
318,Lebanese,https://img.freepik.com/free-photo/top-view-sliced-shaurma-meat-sandwich-with-lemon-slices-greens-black_140725-104400.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
319,Lebanese,https://img.freepik.com/premium-photo/huevos-rancheros-are-traditional-mexican-breakfast-which-basically-consists-fried-eggs-cor_783571-5993.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
320,Lebanese,https://img.freepik.com/premium-photo/turkish-food-lahmacun-turkish-pizza-ayran-parsley-lemon-tomato_861370-245.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
321,Lebanese,https://img.freepik.com/free-photo/overhead-shot-hummus-wooden-bowl-with-wooden-spoon-garlic-pieces-black-table_181624-52674.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
322,Lebanese,https://img.freepik.com/free-photo/delicious-arabic-fast-food-skewers-wooden-board_23-2148651123.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
323,Lebanese,https://img.freepik.com/free-photo/lula-kebab-served-with-chopped-onion-greens_140725-7971.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
324,Lebanese,https://img.freepik.com/free-photo/traditional-azerbaijani-kuku-with-cherry-tomato_140725-389.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
325,Lebanese,https://img.freepik.com/free-photo/breakfast-pizza-with-pesto-sauce-sunny-side-up-egg-middle_140725-10456.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
326,Lebanese,https://img.freepik.com/free-photo/tasty-hummus-plate-flat-lay_23-2149595666.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
327,Lebanese,https://img.freepik.com/free-photo/french-cuisine-breakfast-lunch-snacks-pancakes-with-egg-poached-feta-cheese-fried-ham-avocado-tomatoes-white-table_2829-19627.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
328,Lebanese,https://img.freepik.com/free-photo/baked-meat-sauce-parsley-sumakh-pickles_141793-16636.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
329,Lebanese,https://img.freepik.com/free-photo/close-up-lamb-doner-kebab-served-flatbread-with-pickles-fries_141793-2040.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
330,Lebanese,https://img.freepik.com/free-photo/mexican-quesadilla-sliced-with-vegetables-sauces-table_2829-8625.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
331,Lebanese,https://img.freepik.com/free-photo/bread-bun-stuffed-with-meat-balls-green-bell-pepper-tomato-slices-sandwich-dip-sauce_114579-1837.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
332,Lebanese,https://img.freepik.com/free-photo/top-view-sliced-shaurma-salad-sandwich-with-different-vegetables-grey-surface-food-salad-sandwich-meal-snack_140725-102080.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
333,Lebanese,https://img.freepik.com/free-photo/view-bowl-with-vegetables_23-2148751906.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
334,Lebanese,https://img.freepik.com/premium-photo/falafel-traditional-israeli-dish-chickpea_80295-3550.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
335,Lebanese,https://img.freepik.com/premium-photo/tasty-spicy-meat-empanadas-argentine-empanadas_434193-7903.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
336,Lebanese,https://img.freepik.com/premium-photo/large-selection-vegetable-salads-top-view-free-copying-space_187166-31172.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
337,Lebanese,https://img.freepik.com/free-photo/side-view-turkish-cuisine-bulgur-with-vegetables-plate_140725-12221.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
338,Lebanese,https://img.freepik.com/premium-photo/lula-kebab-georgian-dish-with-meat-served-by-onions-greens-pita-bread_194143-7716.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
339,Lebanese,https://img.freepik.com/free-photo/delicious-meat-shish-kebabs-served-table_23-2147852337.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
340,Lebanese,https://img.freepik.com/free-photo/turkish-pide-with-salami-bell-peppers-mushroom-cheese_140725-5960.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
341,Lebanese,https://img.freepik.com/free-photo/noodle-soup-rice-with-meatballs_140725-5348.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
342,Lebanese,https://img.freepik.com/premium-photo/traditional-delicious-turkish-foods-lahmacun-with-mince-lamb-meat-steel-tray-wooden-background-top-view_89816-36644.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
343,Lebanese,https://img.freepik.com/free-photo/top-view-traditional-azerbaijani-dish-meat-sage-with-pita-bread-potatoes-tomatoes-green-pepper_141793-4279.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
344,Lebanese,https://img.freepik.com/free-photo/traditional-rich-breakfast-table-with-variety-foods_114579-70103.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
345,Lebanese,https://img.freepik.com/free-photo/top-view-meat-sandwich-sandwich-made-meat-grilled-spit-sliced-dark-blue-desk-sandwich-burger-food-meal-lunch-meat-photo_140725-64951.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
346,Lebanese,https://img.freepik.com/free-photo/homemade-wheat-tortillas-pita-bread-tortilla-pita-with-ingredients-cooking-white-table-top-view_127032-2505.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
347,Lebanese,https://img.freepik.com/free-photo/mushroom-vegetable-salad-olive-oil-wooden-board_114579-2182.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
348,Lebanese,https://img.freepik.com/premium-photo/rich-delicious-turkish-breakfast_550617-38646.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
349,Lebanese,https://img.freepik.com/premium-photo/lahmacun-is-popular-turkish-dish-thin-crispy-tortilla-with-minced-lamb-tomatoes-bell-pepper-black-table_207126-5628.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
350,Lebanese,https://img.freepik.com/free-photo/front-view-delicious-sliced-shaurma-salad-sandwich-inside-plate-dark-space_140725-95195.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
351,Lebanese,https://img.freepik.com/free-photo/delicious-roti-arrangement-table-with-copy-space_23-2149033994.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
352,Lebanese,https://img.freepik.com/premium-photo/traditional-turkish-foods-adana-kebab-grilled-meat_693630-4213.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
353,Lebanese,https://img.freepik.com/premium-vector/colorful-watercolor-illustration-hand-drawn-illustration-set-greek-cuisine_175414-199.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
354,Lebanese,https://img.freepik.com/free-photo/front-view-tasty-leaf-dolma-inside-plate-dark-background-calorie-oil-dinner-food-restaurant-meal-salad-dish-meat_179666-17477.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
355,Lebanese,https://img.freepik.com/free-photo/top-view-arepas-vegetables_23-2148716404.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
356,Lebanese,https://img.freepik.com/free-photo/front-view-delicious-meat-qutabs-pitas-with-fresh-red-pomegranates-dark-purple-desk-meat-dough-meal-pita_140725-74295.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
357,Lebanese,https://img.freepik.com/free-photo/khinkali-with-meat-plain-youghurt-onion-garlic-side-view_141793-3150.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
358,Lebanese,https://img.freepik.com/free-photo/chicken-kebab-with-rice-pepper-side-view_140725-11218.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
359,Lebanese,https://img.freepik.com/free-photo/fried-potatoes-with-grilled-liver-white-plate-served-with-sumakh_114579-7210.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
360,Lebanese,https://img.freepik.com/premium-photo/turkish-breakfast-table-pastries-vegetables-greens-olives-cheeses-fried-eggs-spices-jams-honey-tea_247622-30435.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
361,Lebanese,https://img.freepik.com/free-photo/cheese-sticks-batter-with-sauce_140725-3219.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
362,Lebanese,https://img.freepik.com/free-photo/delicious-arepa-with-filling-wraped-paper_23-2148742394.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
363,Lebanese,https://img.freepik.com/free-photo/burritos-wraps-with-chicken-vegetables-chicken-burrito-mexican-food_2829-6977.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
364,Lebanese,https://img.freepik.com/free-photo/top-view-chicken-sauce-chicken-with-herbs-lavash-board-onion-tomatoes_140725-73703.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
365,Lebanese,https://img.freepik.com/free-photo/top-view-lavash-sandwich-rolls-sliced-with-salad-meat-inside-along-with-salad-wooden-desk-snack-food-meal-sandwich_140725-22851.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
366,Lebanese,https://img.freepik.com/free-photo/arabic-street-food-shaurma-lavash-with-ketchup_114579-7268.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
367,Lebanese,https://img.freepik.com/premium-vector/bright-national-dishes-portuguese-cuisine-icon_8071-11775.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
368,Lebanese,https://img.freepik.com/premium-photo/gyro-popular-dish-greece-with-thinly-sliced-roast-beef-served-pita-bread-with-tomato-onion-tzatziki-sauce_285885-3540.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
369,Lebanese,https://img.freepik.com/premium-photo/panco-appetizer-prepared-with-potatoes-yogurt-peppers-traditional-turkish-arabic-cuisine-meze-snack-meal-served-alongside-main-course-natural-vegetarian-food-local-name-panco-mezze_659681-3026.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
370,Lebanese,https://img.freepik.com/free-photo/pide-with-pieces-meat-pepper-wooden-bowl_140725-4456.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
371,Lebanese,https://img.freepik.com/free-photo/top-view-delicious-qutabs-rolled-green-filled-dough-slices-with-greens-dark-grey-space_140725-75815.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
372,Lebanese,https://img.freepik.com/premium-photo/hot-spicy-nepali-food-snacks_723123-255.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
373,Lebanese,https://img.freepik.com/free-photo/azerbaijani-kebab-platter-with-lamb-chicken-vegetable-kebabs_140725-4846.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
374,Lebanese,https://img.freepik.com/free-photo/lula-kebab-adjika-rice-pepper-tomato-side-view_140725-11293.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
375,Lebanese,https://img.freepik.com/free-photo/delicious-assorted-meat-vegetables-sac-ici-azerbaijan-food-meat-saute_114579-237.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
376,Lebanese,https://img.freepik.com/free-photo/top-view-grilled-meat-with-vegetables-loaf-gray-bread-with-cherry-tomatoes-mushrooms-herbs-with-basil-stand_141793-13130.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
377,Lebanese,https://img.freepik.com/free-photo/breakfast-set-with-arrangement-food_141793-16690.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
378,Lebanese,https://img.freepik.com/free-photo/high-angle-delicious-pita_23-2148734733.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
379,Lebanese,https://img.freepik.com/free-vector/hand-drawn-nutritious-shawarma-illustration_23-2149009203.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
380,Lebanese,https://img.freepik.com/premium-photo/meat-saute-turkish-et-sote-with-pie-meat-sac-tava-sac-kavurma_693630-177.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
381,Lebanese,https://img.freepik.com/premium-photo/traditional-turkish-greek-dinner-meze-table_550617-50360.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
382,Lebanese,https://img.freepik.com/free-photo/top-view-leaf-dolma-eastern-meat-meal-rolled-inside-green-leaves-with-seasonings-cabbage-dolma-dark-blue-desk-meat-dinner-dish-east-meal_140725-64880.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
383,Lebanese,https://img.freepik.com/free-photo/tandir-sac-bread-with-spicy-ingredients_114579-1749.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
384,Lebanese,https://img.freepik.com/free-photo/top-view-kebab-grilled-kebab-pita-bread-with-baked-potatoes-peppers-tomato-with-chopped-onion-sauce_176474-2546.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
385,Lebanese,https://img.freepik.com/free-photo/eggplant-roll-walnuts-onion-garlic-cream-cheese-lettuce-side-view_141793-3721.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
386,Lebanese,https://img.freepik.com/free-photo/side-close-up-view-spices-spices-bottle-oil-tomatoes-sauce-board-with-chicken-lemon-herbs_140725-73578.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
387,Lebanese,https://img.freepik.com/premium-photo/toasted-pita-bread-with-vegetables-meatstreet-food-generative-ai_76964-12949.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
388,Lebanese,https://img.freepik.com/free-photo/chicken-kebab-doner-with-potatoes-sauce-tomato-pita-bread_140725-10481.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
389,Lebanese,https://img.freepik.com/free-photo/top-view-lula-kebab-pita-bread-with-vegetables-herbs-with-onions_141793-4069.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
390,Lebanese,https://img.freepik.com/premium-photo/traditional-delicious-turkish-food-turkish-name-cig-kofte-raw-meatball-turkish-with-lettuce_693630-3305.jpg?size=626&ext=jpg&ga=GA1.2.766743764.1682926562&semt=ais
391,Lebanese,https://img.freepik.com/free-photo/greek-salad-with-fresh-tomato-cucumber-red-onion-basil-feta-cheese-black-olives-italian-herbs_2829-4480.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
392,Lebanese,https://img.freepik.com/free-photo/fast-food-restaurant-table_7939-2867.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
393,Lebanese,https://img.freepik.com/free-photo/front-view-sliced-shaurma-tasty-salad-sandwich-grey-surface-burger-pita-sandwich-salad-bread_140725-101532.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
394,Lebanese,https://img.freepik.com/free-photo/tortilla-wrap-with-falafel-vegetables-isolated-white-background_123827-20424.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
395,Lebanese,https://img.freepik.com/free-photo/pakistani-dish-arrangement-view_23-2148825114.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
396,Lebanese,https://img.freepik.com/free-photo/variety-marinated-foods-table-with-traditional-turshu-govurma_114579-4509.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
397,Lebanese,https://img.freepik.com/free-photo/front-view-sliced-shaurma-tasty-meat-sandwich-with-lemon-slices-dark-space_140725-95366.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
398,Lebanese,https://img.freepik.com/premium-photo/table-full-food-including-plate-food-with-blue-square-pattern_769829-392.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
399,Lebanese,https://img.freepik.com/free-photo/meat-sadj-vegetables-greens-spices-top-view_140725-9138.jpg?size=626&ext=jpg&ga=GA1.1.766743764.1682926562&semt=ais
